NCT Number,Title,Acronym,Status,Study Results,Conditions,Interventions,Outcome Measures,Sponsor/Collaborators,Gender,Age,Phases,Enrollment,Funded Bys,Study Type,Study Designs,Other IDs,Start Date,Primary Completion Date,Completion Date,First Posted,Results First Posted,Last Update Posted,Locations,Study Documents,URL
NCT01351857,Diabetes Care Management Compared to Standard Diabetes Care in Adolescents and Young Adults With Type 1 Diabetes,TransClin,Completed,No Results Available,Type 1 Diabetes,Other: Transition Coordinator,The proportion of subjects who fail to attend at least one outpatient adult endocrinology visit during the second year after transition to adult diabetes care.|In the 2 year transfer to adult care-Frequency of A1C (glycated hemoglobin test),"University of Western Ontario, Canada|Juvenile Diabetes Research Foundation|Western University, Canada",All,"17 Years to 20 Years   (Child, Adult)",Phase 4,188,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,CCTN1102,Apr-12,28-Jun-17,30-Jun-17,11-May-11,null,9-Nov-18,"St. Joseph's Health Care, London, Ontario, Canada|London Health Sciences Centre - Children's Hospital, London, Ontario, Canada|Trillium Pediatric Diabetes Clinic, Mississauga, Ontario, Canada|Children's Hospital of Eastern Ontario, Ottawa, Ontario, Canada",,https://ClinicalTrials.gov/show/NCT01351857
NCT01349855,Repeated Dosing Study With a New Insulin Glargine Formulation and Lantus® in Patients With Type 1 Diabetes Mellitus,,Completed,No Results Available,Type 1 Diabetes Mellitus,Drug: Insulin glargine HOE901,"Safety in terms of adverse and serious adverse events, vital signs, ECG, safety laboratory|Glucose infusion rate|Pharmacokinetic parameter : Cmax|Pharmacokinetic parameter : Tmax|Pharmacokinetic parameter : AUC",Sanofi,All,"18 Years to 65 Years   (Adult, Older Adult)",Phase 1,30,Industry,Interventional,"Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment",TDR11626|2010-023771-26,Mar-11,May-11,May-11,9-May-11,null,1-Jun-11,"Investigational site number 276001, Neuss, Germany",,https://ClinicalTrials.gov/show/NCT01349855
NCT01350102,The Relationship of Hemoglobin A1c and Diabetic Wound Healing,,Terminated,Has Results,"Diabetes, Type 1|Diabetes, Type 2|Foot Ulcer, Diabetic",Drug: Bacitracin|Drug: AmeriGel®|Dietary Supplement: Vitamin C,Hgb A1c Level|Length of Time for Wound Closure|Wound Area Measurements,Susan Hassenbein|Milton S. Hershey Medical Center,All,"18 Years and older   (Adult, Older Adult)",Phase 4,2,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,IRB-35832,Feb-12,Mar-14,Mar-14,9-May-11,12-Dec-17,12-Dec-17,"Penn State Milton S. Hershey Medical Center, Hershey, Pennsylvania, United States",,https://ClinicalTrials.gov/show/NCT01350102
NCT01350219,Stem Cell Educator Therapy in Type 1 Diabetes,,Recruiting,No Results Available,Type 1 Diabetes,Device: Stem Cell Educator,Autoimmune control|Metabolic control|Analysis of islet beta cell function,Tianhe Stem Cell Biotechnologies Inc.|Chinese government fundings,All,"14 Years to 60 Years   (Child, Adult)",Phase 2,100,Industry|Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,2010-037,Sep-10,Sep-19,Sep-19,9-May-11,null,5-Feb-19,"The First Hospital of Hebei Medical University, Shijiazhuang, Hebei, China|The Second Xiangya Hospital of Central South University, Changsha, Hunan, China|General Hospital of Jinan Military Command, Jinan, Shandong, China|Hospital Universitario Central de Asturias, Oviedo, Asturias, Spain",,https://ClinicalTrials.gov/show/NCT01350219
NCT01345227,Bone Marrow as an Alternative Site for Islet Transplantation,,Completed,No Results Available,Type 1 Diabetes|Postpancreatectomy Hyperglycemia,Procedure: Intra bone marrow islet infusion,Adverse events related to the procedure of intra bone marrow islet infusion|Beta-cell function,Ospedale San Raffaele|European Union,All,"18 Years and older   (Adult, Older Adult)",Not Applicable,8,Other,Interventional,Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,BMT1,Aug-09,Apr-11,Oct-11,2-May-11,null,6-Mar-15,"IRCCS San Raffaele, Milan, Italy",,https://ClinicalTrials.gov/show/NCT01345227
NCT01345435,Effects of Telemonitoring and Telemedicine Service for Type 2 Diabetes Care,Smart-DM,Completed,No Results Available,Type 2 Diabetes,Procedure: Telemonitoring group|Procedure: Telemonitoring & Telemedicine|Other: SMBG,Changes in Hemoglobin A1c|Changes in FBS (Fasting blood sugar)|Changes in lipid profile|Percentage of subjects who achieved goal Hemoglobin A1c|Changes in body mass index (BMI)|SMBG(Self-monitoring of blood glucose) compliance|Changes in body weight|Assessment of patients' satisfaction|Medication compliance,"Chang Hee, Lee|LG Electronics Inc.",All,20 Years to 60 Years   (Adult),Not Applicable,417,Industry,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Supportive Care,Smartcare-DM,Jan-11,Apr-13,Dec-13,2-May-11,null,14-May-15,"Kyungpook National University Hospital, Daegu, Korea, Republic of|Yeungnam University Medical Center, Daegu, Korea, Republic of|Gangnam Severance Hospital, Seoul, Korea, Republic of|Yonsei University Health System, Seoul, Korea, Republic of",,https://ClinicalTrials.gov/show/NCT01345435
NCT01346085,Calcineurin Inhibitor (CNI)-Free Immunosuppressive Regimen in T1D Patients Receiving Islet Transplantation,ECIT-1,Completed,Has Results,Type 1 Diabetes,Drug: CNI free immunosuppression,The Proportion of Insulin Free Patients 3 Years After the Last Islet Infusion|Insulin Independence With Adequate Glycemic Control Throughout Follow-up|Glycated Hemoglobin Levels Throughout Follow-up|Basal and Stimulated Blood C-peptide Levels in Response to Arginine Challenge Throughout Follow-up|the Reduction in Insulin Requirement Compared to Baseline|Severe Hypoglycemic Events Since Completion of Transplant|Any Adverse Event Throughout Follow-up,Ospedale San Raffaele|Juvenile Diabetes Research Foundation,All,"18 Years to 65 Years   (Adult, Older Adult)",Phase 1|Phase 2,10,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,ECIT-1,Oct-06,Jun-09,Jun-12,2-May-11,9-May-14,9-May-14,"IRCCS San Raffaele Scientific Institute, Milan, Italy|Universitè de Geneve, Geneve, Switzerland",,https://ClinicalTrials.gov/show/NCT01346085
NCT01342484,Finding a Safe and Effective Dose of Linagliptin in Pediatric Patients With Type 2 Diabetes,,Completed,Has Results,"Diabetes Mellitus, Type 2",Drug: placebo|Drug: BI1356 low dose|Drug: BI1356 high dose,Change From Baseline in Glycosylated Haemoglobin (HbA1c) (%) After 12 Weeks of Treatment|Dipeptidyl-peptidase-4 (DPP-4) Inhibition (%) at Trough at Steady State|Change From Baseline in Fasting Plasma Glucose (FPG) After 12 Weeks of Treatment,Boehringer Ingelheim|Eli Lilly and Company,All,10 Years to 17 Years   (Child),Phase 2,40,Industry,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double|Primary Purpose: Treatment,1218.56|2009-017004-91,Apr-11,Feb-16,Feb-16,27-Apr-11,15-Sep-16,15-Sep-16,"1218.56.01006 Boehringer Ingelheim Investigational Site, San Antonio, Texas, United States|1218.56.01004 Boehringer Ingelheim Investigational Site, Norfolk, Virginia, United States|1218.56.11001 Boehringer Ingelheim Investigational Site, Montreal, Quebec, Canada|1218.56.33003 Boehringer Ingelheim Investigational Site, Fort de France cedex, France|1218.56.33006 Boehringer Ingelheim Investigational Site, Rouen, France|1218.56.50202 Boehringer Ingelheim Investigational Site, Guatemala, Guatemala|1218.56.50203 Boehringer Ingelheim Investigational Site, Guatemala, Guatemala|1218.56.39005 Boehringer Ingelheim Investigational Site, Firenze, Italy|1218.56.82005 Boehringer Ingelheim Investigational Site, Busan, Korea, Republic of|1218.56.82001 Boehringer Ingelheim Investigational Site, Seoul, Korea, Republic of|1218.56.82002 Boehringer Ingelheim Investigational Site, Seoul, Korea, Republic of|1218.56.82003 Boehringer Ingelheim Investigational Site, Suwon, Korea, Republic of|1218.56.52008 Boehringer Ingelheim Investigational Site, Chihuahua, Mexico|1218.56.52002 Boehringer Ingelheim Investigational Site, Guadalajara, Mexico|1218.56.52001 Boehringer Ingelheim Investigational Site, León, Mexico|1218.56.52003 Boehringer Ingelheim Investigational Site, Monterrey, Mexico|1218.56.52004 Boehringer Ingelheim Investigational Site, Oaxaca, Mexico|1218.56.48002 Boehringer Ingelheim Investigational Site, Gdansk, Poland|1218.56.48001 Boehringer Ingelheim Investigational Site, Gliwice, Poland|1218.56.48004 Boehringer Ingelheim Investigational Site, Warszawa, Poland|1218.56.48003 Boehringer Ingelheim Investigational Site, Wroclaw, Poland|1218.56.70001 Boehringer Ingelheim Investigational Site, Moscow, Russian Federation|1218.56.70003 Boehringer Ingelheim Investigational Site, Saratov, Russian Federation|1218.56.70004 Boehringer Ingelheim Investigational Site, Ufa, Russian Federation|1218.56.70006 Boehringer Ingelheim Investigational Site, Yekaterinburg, Russian Federation",,https://ClinicalTrials.gov/show/NCT01342484
NCT01341899,Efficacy and Safety Study of Autologous Hematopoietic Stem Cell Transplantation to Treat New Onset Type 1 Diabetes,,Completed,No Results Available,Type 1 Diabetes,Procedure: immunosuppression and stem cell transplantation,Changes in C-peptide levels during standard-meal tolerance test from baseline to different time points after transplantation|Changes in serum levels of HbA1c from baseline to different time points after transplantation|Temporal changes of exogenous insulin requirement from baseline to different time points after transplantation|Dynamic changes in islet antibody status from baseline to different time points after transplantation|Dynamic changes in lymphocyte immunophenotyping and cytokine profiles from baseline to different time points after transplantation|mortality and dysfunction of other endocrine glands,The Affiliated Nanjing Drum Tower Hospital of Nanjing University Medical School,All,"8 Years to 35 Years   (Child, Adult)",Phase 2,50,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,ZKX07012,Jun-06,Dec-12,Dec-15,26-Apr-11,null,1-Nov-16,"at Division of Endocrinology, the Affiliated Drum Tower Hospital of Nanjing University, Nanjing, Jiangsu, China",,https://ClinicalTrials.gov/show/NCT01341899
NCT01341587,Smart Glucose Meter Project,,Terminated,Has Results,Type 1 Diabetes|Type 2 Diabetes,Device: Telcare Blood Glucose Meter (BGM),Change in HbA1c,"University of Maryland|Maryland Industrial Partnerships|Telcare, Inc",All,"18 Years and older   (Adult, Older Adult)",Not Applicable,14,Other|Industry,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,HP-00045527,Apr-11,Jun-12,Jun-12,25-Apr-11,12-Mar-18,12-Mar-18,"University of Maryland, Baltimore, Maryland, United States",,https://ClinicalTrials.gov/show/NCT01341587
NCT01338922,Psychosocial Issues in Insulin Pump Therapy in Children With Type 1 Diabetes Mellitus (DM),pumpkin,Completed,No Results Available,"Diabetes Mellitus, Insulin-Dependent",Device: Continuous subcutaneous insulin infusion therapy|Device: Multiple daily injection therapy,Health related quality of life (HRQOL) (patient)|Diabetes burden (main carer)|Parental stress level|Hypoglycemia fear (main carer)|Family conflicts|HbA1c|Severe Hypoglycemia International Society for Pediatric and Adolescent Diabetes (ISPAD) II/III|Diabetes treatment satisfaction,University of Schleswig-Holstein|German Research Foundation|Roche Diagnostics|University of Luebeck,All,6 Years to 16 Years   (Child),Not Applicable,211,Other|Industry,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,PUMPKIN|WA 2929/2-1/ AOBJ 582855,Apr-11,Jul-15,Aug-16,20-Apr-11,null,2-Feb-18,"Endokrinologikum Berlin, Berlin, Germany|Kinderklinik Charite, Berlin, Germany|Klinik für Kinder- und Jugendmedizin, Ruhr-Universität-Bochum, Bochum, Germany|PRIMA Kinderkliniken Darmstadt, Darmstadt, Germany|Marienhospital / Kinderklinik, Gelsenkirchen, Germany|Universitätsklinik Gießen, Gießen, Germany|Klinik am Eichert, Göppingen, Germany|Kinderkrankenhaus Wilhelmstift, Hamburg, Germany|Altonaer Kinderkrankenhaus, Hamburg, Germany|Gemeinschaftskrankenhaus, Herdecke, Germany|Praxis für Kinder- und Jugendmedizin, Herford, Germany|Kinderklinik Städt. Klinikum, Karlsruhe, Germany|UK-SH, Klinik für Allg. Pädiatrie, Kiel, Germany|Kinderkrankenhaus Kliniken der Stadt Köln GmbH, Köln, Germany|Universität Leipzig, Kinderklinik, Leipzig, Germany|UK SH Campus Lübeck, Klinik für Kinder- und Jugendmedizin, Lübeck, Germany|Ev.Krankenhaus, Oberhausen, Germany|Kinderhospital Osnabrück, Osnabrück, Germany|Klinik f. Kinder- und Jugendmedizin, Ravensburg, Germany|Universitäts- Kinder- und Jugendklinik, Rostock, Germany|Bethlehem Gesundheitszentrum Stolberg, Stolberg, Germany|Olgahospital, Stuttgart, Germany|Universitätsklinik Tübingen, Tübingen, Germany|HSK-Kinderklinik, Wiesbaden, Germany",,https://ClinicalTrials.gov/show/NCT01338922
NCT01337141,A Telematic Program for Optimization of Metabolic Control in Diabetes Mellitus Type 1 (DM1) Patients,,Completed,No Results Available,"Diabetes Mellitus, Type 1|Metabolic Disorder",Other: Control|Device: Telecare system,Optimise metabolic control|Patient costs|Medical team costs|Quality of life|Treatment adherence,Spanish Biomedical Research Centre in Diabetes and Associated Metabolic Disorders,All,18 Years to 50 Years   (Adult),Not Applicable,154,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,CIBERDEM-TELEMED-DIABETES,May-11,Apr-12,Nov-12,18-Apr-11,null,29-Jan-15,"Hospital de Cruces, Barakaldo, Spain|Hospital Clínic de Barcelona, Barcelona, Spain|Hospital Clínico de Madrid, Madrid, Spain|Hospital Carlos Haya, Malaga, Spain|Hospital Clínico de Valencia, Valencia, Spain",,https://ClinicalTrials.gov/show/NCT01337141
NCT01337362,Recurrent Hypoglycaemia in Type 1 Diabetes,HypoNeuro,Completed,No Results Available,Hypoglycaemia,Procedure: Insulin clamp,EEG|QTc interval|Skin temperature|Auditory evoked potentials|Cognitive function,"Hillerod Hospital, Denmark|University of Southern Denmark|Rigshospitalet, Denmark|UNEEG Medical A/S",All,"18 Years and older   (Adult, Older Adult)",Not Applicable,23,Other|Industry,Interventional,Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Prevention,H-1-2011-024,May-11,Jun-13,Jun-13,18-Apr-11,null,16-Oct-14,"Hillerod Hospital, Hillerød, Denmark",,https://ClinicalTrials.gov/show/NCT01337362
