NCT Number,Title,Acronym,Status,Study Results,Conditions,Interventions,Outcome Measures,Sponsor/Collaborators,Gender,Age,Phases,Enrollment,Funded Bys,Study Type,Study Designs,Other IDs,Start Date,Primary Completion Date,Completion Date,First Posted,Results First Posted,Last Update Posted,Locations,Study Documents,URL
NCT00403507,Exercise Treatment of Mild-Stage Probable Alzheimer's Disease,,Completed,No Results Available,Alzheimer Disease|Memory Disorders|Dementia,Behavioral: Participation in a monitored exercise program|Behavioral: Personalized aerobic and strength training.,"For the intervention group: Change in cognitive performance relative to baseline|Group differences in cognitive performance following intervention and relative to wait-list control group|For the intervention group: Change in attitudes, including self-report of well-being and cognitive abilities relative to baseline|Group differences in attitudes, including self-report of well-being, following intervention and relative to wait-list control group|For the intervention group: Change in knowledgeable informant's ratings of function, behavior, and attitudes|Group differences in knowledgeable informant's ratings of function, behavior, and attitudes following intervention and relative to wait-list control group","Intermountain Health Care, Inc.|Deseret Foundation",All,65 Years to 89 Years   (Older Adult),Phase 2,79,Other,Interventional,Allocation: Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,Kelly Garrett,Oct-06,Oct-09,Oct-09,23-Nov-06,null,11-May-11,"LDS Hospital, Salt Lake City, Utah, United States",,https://ClinicalTrials.gov/show/NCT00403507
NCT00403520,Hippocampus Study: Comparative Effect of Donepezil 10mg/d and Placebo on Clinical and Radiological Markers,,Completed,No Results Available,Alzheimer's Disease,Drug: Experimental 1|Drug: Placebo Comparator,"Evolution of the volume of the Hippocampi, measured by magnetic resonance imaging (MRI), between D0 and final visit (12 months ).|Evolution of the neuropsychological scores between Day 0 and final visit.",Eisai Inc.,All,"50 Years and older   (Adult, Older Adult)",Phase 4,240,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment",E2020-E033-415,Nov-06,Mar-08,Aug-10,23-Nov-06,null,14-Jul-14,"CHU Gui de Chauliac, Montpellier cedex, France",,https://ClinicalTrials.gov/show/NCT00403520
NCT00401167,Memantine for Agitation and Aggression in Severe Alzheimer's Disease,,Completed,No Results Available,Alzheimer's Disease,Drug: memantine,Neuropsychiatric Inventory Nursing Home Version|Clinical Global Impression of Change|Neuropsychiatric Inventory Burden Subscale|Cohen Mansfield Agitation Inventory|Modified Nursing Care Assessment Scale|Activities of Daily Living|Quality of Life in Late Stage Dementia,Sunnybrook Health Sciences Centre|Lundbeck Canada Inc.,All,65 Years and older   (Older Adult),Phase 4,32,Other|Industry,Interventional,Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,Lundbeck-11267,Nov-06,Jan-10,Jan-10,17-Nov-06,null,25-May-12,"North York General Hospital, Toronto, Ontario, Canada|Sunnybrook Health Sciences Centre, Toronto, Ontario, Canada",,https://ClinicalTrials.gov/show/NCT00401167
NCT00397891,Study Evaluating Single Ascending Doses of AAB-001 Vaccine SAD Japanese Patients With Alzheimers Disease,,Completed,Has Results,Alzheimer Disease,Drug: bapineuzumab,Number of Participants With Treatment-Emergent Adverse Events (AEs) or Serious Adverse Events (SAEs)|Number of Participants With Clinically Significant Changes in Physical Examinations|Number of Participants With Vital Signs of Potential Clinical Importance|Number of Participants With Electrocardiogram (ECG) Results of Potential Clinical Importance|Number of Participants With Laboratory Test Results of Potential Clinical Importance|Number of Participants With Clinically Significant Changes in Neurological Examinations|Change From Baseline in Mini-Mental State Examination (MMSE) Score at Week 6|Change From Baseline in Mini-Mental State Examination (MMSE) Score at Week 16|Change From Baseline in Mini-Mental State Examination (MMSE) Score at Week 52|Maximum Observed Serum Concentration (Cmax) of Bapineuzumab|Time to Reach Maximum Observed Serum Concentration (Tmax) of Bapineuzumab|Area Under the Curve From Time Zero to Last Quantifiable Concentration [AUC (0-t)] of Bapineuzumab|Area Under the Curve From Time Zero to Extrapolated Infinite Time [AUC (0 - ∞)] of Bapineuzumab|Systemic Clearance (CL) of Bapineuzumab|Volume of Distribution at Steady State (Vss) of Bapineuzumab|Mean Residence Time of Bapineuzumab|Serum Decay Half-Life (t1/2) of Bapineuzumab|Serum Bapineuzumab Concentrations|Number of Participants With Positive Serum Anti-Bapineuzumab Antibody|Plasma Amyloid-beta (x-40) Concentrations,Wyeth is now a wholly owned subsidiary of Pfizer,All,"50 Years to 85 Years   (Adult, Older Adult)",Phase 1,80,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Care Provider)|Primary Purpose: Treatment",3133K1-102,Oct-06,Feb-10,Feb-10,10-Nov-06,4-Sep-14,4-Sep-14,"Pfizer Investigational Site, Chiba, Japan|Pfizer Investigational Site, Saitama, Japan|Pfizer Investigational Site, Shizuoka, Japan|Pfizer Investigational Site, Tokyo, Japan",,https://ClinicalTrials.gov/show/NCT00397891
NCT00396825,Video-Based Coping Skills Training for Caregivers,,Completed,No Results Available,Caregivers,Behavioral: Video-based coping skills training with telephone coaching,"Center for Epidemiological Studies Depression scale|Spielberger State-Trait Anger and Anxiety Scales|Perceived Stress Scale|Pittsburgh Sleep Quality Index|Heart rate and blood pressure at rest and during recall of caregiver situation|Salivary cortisol upon awakening, 30 minutes later, and prior to going to bed at night",Williams LifeSkills|National Institute on Aging (NIA),All,"Child, Adult, Older Adult",Phase 2,116,Industry|NIH,Interventional,Allocation: Randomized|Intervention Model: Factorial Assignment|Masking: None (Open Label)|Primary Purpose: Prevention,2R44AG025593-04A;|2R44AG025593,Jan-07,May-09,May-09,8-Nov-06,null,13-Aug-12,"Williams LifeSkills, Inc., Durham, North Carolina, United States",,https://ClinicalTrials.gov/show/NCT00396825
NCT00393627,Behavioral Sleep Intervention in Adult Family Homes,,Completed,No Results Available,Dementia,Behavioral: Sleep Education Program,Actigraphy sleep estimates,University of Washington|Alzheimer's Association,All,"Child, Adult, Older Adult",Phase 2,47,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment,24091-G|03-7612-G 04,Jun-06,Aug-09,Aug-09,30-Oct-06,null,14-Jun-12,"University of Washington, Seattle, Washington, United States",,https://ClinicalTrials.gov/show/NCT00393627
NCT00392912,Effect of Testosterone Therapy in Men With Alzheimer's Disease and Low Testosterone,,Completed,No Results Available,Alzheimer's Disease|Hypogonadism,Drug: AndroGel (Solvay Pharmaceuticals),Calculated difference image of pre-treatment and on-treatment PET scans.|Change in cognitive function at 8-week intervals over a 6-month period.,"VA Medical Center, Houston|Solvay Pharmaceuticals",Male,"55 Years and older   (Adult, Older Adult)",Not Applicable,10,U.S. Fed|Industry,Interventional,Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,GR-294,Apr-07,Nov-09,Jul-10,26-Oct-06,null,19-Aug-10,"Michael E. DeBakey VA Medical Center, Houston, Texas, United States",,https://ClinicalTrials.gov/show/NCT00392912
NCT00391794,Efficacy of Early Stage Alzheimer's Support Groups,,Completed,No Results Available,Memory Loss|Alzheimer's Disease|Dementia,Behavioral: Early Stage Memory Loss Support Group|Behavioral: Educational Seminar,Quality of life|Mood|Social support|Family Relationships,University of Washington|National Institute on Aging (NIA),All,"Child, Adult, Older Adult",Not Applicable,154,Other|NIH,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,29920-J|5R01AG023091|06-1324-G01|5R01AG023091-02|1A0131,Sep-06,May-11,May-11,24-Oct-06,null,10-Jan-14,"University of Washington, Seattle, Washington, United States",,https://ClinicalTrials.gov/show/NCT00391794
NCT00391833,Effect of Panax Ginseng on the Cognitive Performance in Alzheimer’s Disease,,Completed,No Results Available,Alzheimer's Disease|Memory Decline,Drug: Panax Ginseng,Cognitive performances monitored by MMSE and Alzheimer’s disease assessment scales.|Biomarkers including hematopoietic progenitor cell count.,Seoul National University Hospital,Female,"40 Years to 83 Years   (Adult, Older Adult)",Phase 1|Phase 2,null,Other,Interventional,Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,ginseng-AD,Apr-04,null,Oct-05,24-Oct-06,null,24-Oct-06,,,https://ClinicalTrials.gov/show/NCT00391833
NCT00388544,Enhancing Quality of Life for Nursing Home Residents,,Completed,No Results Available,Alzheimer's Disease,Behavioral: Activity matched to interest|Behavioral: Activity matched to function|Behavioral: Activity matched to both interest and function,Agitation|Passivity|Mood|Affect|Engagement,Penn State University|National Institute of Nursing Research (NINR),All,65 Years and older   (Older Adult),Phase 2,128,Other|NIH,Interventional,"Allocation: Randomized|Intervention Model: Single Group Assignment|Masking: Double (Care Provider, Outcomes Assessor)|Primary Purpose: Diagnostic",19150|R01NR008910|R01NR008910-01A1,May-05,Feb-10,Feb-10,17-Oct-06,null,9-May-12,"Nursing homes in Central and Northeast Pennsylvania, University Park, Pennsylvania, United States",,https://ClinicalTrials.gov/show/NCT00388544
NCT00385684,Low-Dose Opiate Therapy for Discomfort in Dementia (L-DOT),LDOT,Completed,Has Results,"Alzheimer Disease|Dementia|Dementia, Vascular|Pain",Drug: hydrocodone/APAP w placebo PRN|Drug: hydrocodone/APAP|Drug: placebo with hydrocodone/APAP PRN,Pain Assessment in Advanced Dementia (PAINAD),VA Office of Research and Development,All,"55 Years and older   (Adult, Older Adult)",Phase 4,11,U.S. Fed,Interventional,"Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",F4483-I,Oct-07,Dec-11,Jun-14,11-Oct-06,20-Nov-15,20-Nov-15,"Tuscaloosa VA Medical Center, Tuscaloosa, Alabama, United States|Tuscaloosa Veterans Affairs Medical Center, Tuscaloosa, Alabama, United States|VA Medical Center, Tuscaloosa, Tuscaloosa, Alabama, United States",,https://ClinicalTrials.gov/show/NCT00385684
NCT00384423,Short Term Effects of PRX-03140 in Patients With Mild Alzheimer's Disease Being Treated With Aricept,,Completed,No Results Available,Alzheimer's Disease,Drug: PRX-03140,Safety and tolerability of PRX-03140 during 2 weeks of treatment.|Electroencephalogram (EEG) changes through 14 days of treatment.|Changes in cognition after 2 weeks of treatment.|Blood concentrations of PRX-03140 and Aricept during 14 days of treatment.,"Epix Pharmaceuticals, Inc.",All,"60 Years and older   (Adult, Older Adult)",Phase 2,80,Industry,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double|Primary Purpose: Treatment,PRX-CP-018,Oct-06,Oct-07,null,6-Oct-06,null,30-Jan-08,"California Clinical Trials Medical Group, Inc, Paramount, California, United States|Southwest CLinical Research, Rancho Mirage, California, United States|Pacific Research Network, Inc, San Diego, California, United States|San Francisco Clinical Research Center, San Francisco, California, United States|Torrance Clinical Research, Torrance, California, United States|Research Center for Clinical Studies, Darien, Connecticut, United States|Miami Jewish Home and Hospital for the Aged, Miami, Florida, United States|Berma Research, Plantation, Florida, United States|Meridien Research, St Petersburg, Florida, United States|Comprehensive NeuroScience, Inc, St. Petersburg, Florida, United States|Atlanta Center for Medical Research, Atlanta, Georgia, United States|J. Gary Booker, MD, Shreveport, Louisiana, United States|Neuroscience Research of the Berkshires, Pittsfield, Massachusetts, United States|Neurology Specialists, Dayton, Ohio, United States|Saint Johns Office Building, Tulsa, Oklahoma, United States|The Clinical Trial Center, LLC, Jenkintown, Pennsylvania, United States|Alliance for Neuro Research, LLC, Greenville, South Carolina, United States",,https://ClinicalTrials.gov/show/NCT00384423
NCT00381238,Open-Label Extension Assessing Long-Term Safety Of Rosiglitazone In Subjects With Mild To Moderate Alzheimer's Disease,,Completed,Has Results,Alzheimer's Disease,Drug: rosiglitazone,Number of Participants With Adverse Events (AE's)|Mean Change From Baseline in Mini Mental State Examination (MMSE) Total Score|Number of Participants With SAEs|Number of Participants With AE of Peripheral Edema by Grade|Mean Change From Baseline in Vital Signs- Systolic and Diastolic Blood Pressure|Mean Change From Baseline in Vital Signs-heart Rate (HR)|Number of Participants With Vital Signs of Clinical Concern.|Mean Change From Baseline in Vital Signs- Weight|Number of Participants With Clinical Chemistry Parameters of Clinical Concern|Number of Participants With Clinical Chemistry Parameters of Clinical Concern-lipids|Number of Participant's With Hematology Parameters of Clinical Concern,GlaxoSmithKline,All,"50 Years to 85 Years   (Adult, Older Adult)",Phase 2,33,Industry,Interventional,Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,AVA104617,20-Jun-06,1-Feb-09,3-Feb-09,27-Sep-06,23-May-17,23-May-17,"GSK Investigational Site, Litchfield Park, Arizona, United States|GSK Investigational Site, Phoenix, Arizona, United States|GSK Investigational Site, Sun City, Arizona, United States|GSK Investigational Site, Belmont, Massachusetts, United States|GSK Investigational Site, Ann Arbor, Michigan, United States|GSK Investigational Site, Durham, North Carolina, United States|GSK Investigational Site, Montreal, Quebec, Canada",,https://ClinicalTrials.gov/show/NCT00381238
NCT00381381,The Clinical Response of Choline Acetyltransferase and Apolipoprotein Epsilon Gene Polymorphisms to Donepezil in Alzheimer's Disease,,Completed,Has Results,Alzheimer's Disease,Drug: Donepezil,CERAD-K (the Korean Version of the Consortium to Establish a Registry for Alzheimer's Disease)|CERAD-K|Neuropsychiatry Inventory (NPI)|GDS-K (Geriatric Depression Scale-Korean) Score After Treatment,Eisai Korea Inc.|Eisai Inc.,All,"60 Years to 90 Years   (Adult, Older Adult)",Phase 4,199,Industry,Interventional,Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,EKI-6-004,May-06,Aug-08,Dec-08,27-Sep-06,27-Jul-12,31-Aug-12,"Seoul National University Bundang Hospital, Bundang, Korea, Republic of|Hallym University Medical Center, Changwon, Korea, Republic of|Kangwon National University Hospital, Chuncheon, Korea, Republic of|Kunkuk University Chungju Hospital, Chungju, Korea, Republic of|Kyungpook National University Hospital, Daegu, Korea, Republic of|Chungnam National University Hospital, Daejeon, Korea, Republic of|Gyeonggi Province Geriatric Hospital, Gyeonggi, Korea, Republic of|Uijeongbu St. Mary's Hospital, Gyeonggi, Korea, Republic of|Jeju National University Hospital, Jeju, Korea, Republic of|Jeonju City Welfare Hospital, Jeonju, Korea, Republic of|Gyeongsang National University Hospital, Jinju, Korea, Republic of|Inje University Pusan Paik Hospital, Pusan, Korea, Republic of|Kunkuk University Hospital, Seoul, Korea, Republic of|Seoul National University Hospital, Seoul, Korea, Republic of|Seoul St. Mary's Hospital, Seoul, Korea, Republic of",,https://ClinicalTrials.gov/show/NCT00381381
NCT00380276,Open-Label Treatment With MPC-7869 for Patients With Alzheimer's Who Previously Participated in an MPC-7869 Protocol,,Terminated,No Results Available,Alzheimer's Disease,Drug: MPC-7869,Primary Safety,Myrexis Inc.,All,"55 Years and older   (Adult, Older Adult)",Phase 3,1000,Industry,Interventional,Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,MPC-7869-05-009,Sep-06,null,Dec-08,25-Sep-06,null,5-Aug-08,"Alabaster, Alabama, United States|Huntsville, Alabama, United States|Phoenix, Arizona, United States|Sun City, Arizona, United States|Tucson, Arizona, United States|Costa Mesa, California, United States|Irvine, California, United States|Lafayette, California, United States|Laguna Hills, California, United States|Long Beach, California, United States|Rancho Mirage, California, United States|Sacramento, California, United States|San Diego, California, United States|San Francisco, California, United States|Vista, California, United States|Danbury, Connecticut, United States|Darien, Connecticut, United States|New Haven, Connecticut, United States|Washington D.C, District of Columbia, United States|Deerfield Beach, Florida, United States|Fort Myers, Florida, United States|Ft Meyers, Florida, United States|Hollywood, Florida, United States|Jacksonville, Florida, United States|Miami, Florida, United States|Naples, Florida, United States|Sunrise, Florida, United States|Tampa, Florida, United States|West Palm Beach, Florida, United States|Atlanta, Georgia, United States|Chicago, Illinois, United States|Fort Wayne, Indiana, United States|Indianapolis, Indiana, United States|Lexington, Kentucky, United States|Baltimore, Maryland, United States|Glen Burnie, Maryland, United States|Boston, Massachusetts, United States|West Yarmouth, Massachusetts, United States|Ann Arbor, Michigan, United States|Grand Rapids, Michigan, United States|Rochester, Minnesota, United States|St. Louis, Missouri, United States|Lebanon, New Hampshire, United States|Kenilworth, New Jersey, United States|Morristown, New Jersey, United States|Princeton, New Jersey, United States|Stratford, New Jersey, United States|Albuquerque, New Mexico, United States|Albany, New York, United States|Brooklyn, New York, United States|Elmsford, New York, United States|New York, New York, United States|Olean, New York, United States|Rochester, New York, United States|Syracuse, New York, United States|Durham, North Carolina, United States|Raleigh, North Carolina, United States|Centerville, Ohio, United States|Columbus, Ohio, United States|Toledo, Ohio, United States|Oklahoma City, Oklahoma, United States|Eugene, Oregon, United States|Portland, Oregon, United States|Jenkintown, Pennsylvania, United States|Philadelphia, Pennsylvania, United States|Pittsburg, Pennsylvania, United States|Scotland, Pennsylvania, United States|East Providence, Rhode Island, United States|Beaufort, South Carolina, United States|Charleston, South Carolina, United States|Greer, South Carolina, United States|Memphis, Tennessee, United States|Nashville, Tennessee, United States|Dallas, Texas, United States|Houston, Texas, United States|San Antonio, Texas, United States|Ogden, Utah, United States|Salt Lake City, Utah, United States|Bennington, Vermont, United States|Alexandria, Virginia, United States|Charlottesville, Virginia, United States|Virginia Beach, Virginia, United States|Middleton, Wisconsin, United States|Milwaukee, Wisconsin, United States|Winnepeg, Manitoba, Canada|Halifax, Nova Scotia, Canada|Kingston, Ontario, Canada|Ottawa, Ontario, Canada|Toronto, Ontario, Canada|Regina, Saskatchewan, Canada",,https://ClinicalTrials.gov/show/NCT00380276
NCT00380302,Activity of AVE1625 in Mild to Moderate Alzheimer's Patients.,,Completed,No Results Available,Alzheimer Disease,Drug: AVE1625,"Safety and tolerability throughout the study:adverse events collected by spontaneous report|physical examination and neurological assessment|vital sign monitoring, clinical laboratories, and ECGs.|Efficacy variables:measures of change in cognition, global functioning and behavior at week 12.|Pharmacokinetic parameters will be assessed throughout the 12-week treatment period.",Sanofi,All,"50 Years and older   (Adult, Older Adult)",Phase 1|Phase 2,162,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment",ACT10019|EUDRACT: 2006-002317-12,Sep-06,Jul-07,Jul-07,25-Sep-06,null,19-Dec-08,"Sanofi-Aventis Administrative Office, Bridgewater, New Jersey, United States|Sanofi-Aventis Administrative Office, Paris, France|Sanofi-Aventis Administrative Office, Milano, Italy|Sanofi-Aventis Administrative Office, Gouda, Netherlands|Sanofi-Aventis Administrative Office, Bromma, Sweden",,https://ClinicalTrials.gov/show/NCT00380302
NCT00377715,"Double-blind, Placebo-controlled Study of Oral Dimebon in Subjects With Mild to Moderate Alzheimer's Disease",,Completed,No Results Available,Alzheimer's Disease,Drug: Dimebon|Drug: Placebo,Alzheimer's Disease Assessment Scale - cognitive subscale|Clinical Global Impression of Change|Safety Assessed By Number of Participants With Adverse Events|Pharmacokinetic (PK) parameter of Dimebon: Cmax,"Medivation, Inc.",All,"50 Years and older   (Adult, Older Adult)",Phase 2,183,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",DIM02,Sep-05,Aug-06,null,18-Sep-06,null,11-Nov-15,"Mental Health Research Center of Russian Academy of Medical Sciences, Moscow, Russian Federation",,https://ClinicalTrials.gov/show/NCT00377715
NCT00375557,Safety and Efficacy of Divalproex and Quetiapine in Elderly Alzheimer's Dementia Patients,,Withdrawn,No Results Available,Alzheimer's Disease|Dementia|Behavioral Symptoms,Drug: Divalproex ER|Drug: Quetiapine,The change from the Baseline to the End of the Study/Early Termination visit in the CMAI & Quality of life scale scores.,University of Cincinnati|Abbott,All,"55 Years to 85 Years   (Adult, Older Adult)",Phase 4,0,Other|Industry,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,06-08-25-06,Oct-06,null,Sep-07,13-Sep-06,null,27-May-15,"Cincinnati VA Hospital, Cincinnati, Ohio, United States",,https://ClinicalTrials.gov/show/NCT00375557
NCT00369603,Functional Brain Imaging of Medication Treatment Response in Mild Alzheimer's Disease Patients,,Terminated,No Results Available,Alzheimer's Disease,Drug: Razadyne ER|Drug: Aricept,"Brain activity patterns, as collected via functional magnetic resonance imaging (fMRI), at rest and associated with task performance after 4 weeks of low-dose treatment and after 8-weeks of higher-dose treatment.|Differences in cognitive testing and functional status at pre-treatment baseline and after completion of the 12-week treatment trial.","Duke University|Ortho-McNeil Neurologics, Inc.",All,"40 Years to 90 Years   (Adult, Older Adult)",Phase 4,4,Other|Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment",Pro00011149|GAL-EMR-4026,Oct-06,Oct-07,Nov-07,29-Aug-06,null,11-Apr-13,"Joseph & Kathleen Bryan Alzheimer's Disease Research Unit, Durham, North Carolina, United States",,https://ClinicalTrials.gov/show/NCT00369603
NCT00368459,Raloxifene for Women With Alzheimer's Disease,,Completed,Has Results,Alzheimer Disease,Drug: raloxifene|Drug: Placebo,"Alzheimer's Disease Assessment Scale, Cognitive Subscale (ADAS-cog)|Global Rating, Clinical Dementia Rating (CDR) Sum of Boxes|Function, Activities of Daily Living (ADL)|Behavior|Cognitive (Neuropsychological)|ADAS-cog|Clinical Dementia Rating, Sum of Boxes|Function, Activities of Daily Living|Cognition (Neuropsychological)",Stanford University|Kaiser Permanente|Indiana University|Southern Illinois University,Female,"60 Years and older   (Adult, Older Adult)",Phase 2,42,Other,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",IA0096,Aug-06,Mar-11,Jan-12,24-Aug-06,2-Apr-15,2-Apr-15,"Kaiser Permanente Santa Rosa, Santa Rosa, California, United States|Stanford University School of Medicine, Stanford, California, United States|Southern Illinois University School of Medicine, Springfield, Illinois, United States|Indiana University Medical Center, Indianapolis, Indiana, United States",,https://ClinicalTrials.gov/show/NCT00368459
NCT00366483,Study Evaluating the Safety of Lecozotan SR in Healthy Young and Elderly Subjects,,Completed,No Results Available,Alzheimer Disease,Drug: Lecozotan SR,"The incidence of adverse events and adverse reactions will be calculated. The safety variables (vital signs, ECG parameters, and routine laboratory tests) and PK parameters will be measured throughout study period.|Pharmacokinetic analysis after single and multiple dosing",Wyeth is now a wholly owned subsidiary of Pfizer,All,"18 Years and older   (Adult, Older Adult)",Phase 1,40,Industry,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double|Primary Purpose: Treatment,3098B1-130,May-06,null,null,21-Aug-06,null,16-Mar-07,"Paris, France",,https://ClinicalTrials.gov/show/NCT00366483
NCT00362024,MK0952 in Patients With Mild-to-Moderate Alzheimer's Disease (0952-004)(COMPLETED),,Terminated,No Results Available,Alzheimer's Disease,Drug: MK0952|Drug: Comparator: Placebo,,Merck Sharp & Dohme Corp.,All,"55 Years and older   (Adult, Older Adult)",Phase 2,24,Industry,Interventional,"Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment",0952-004|2006_026,Nov-06,Nov-07,Nov-07,9-Aug-06,null,16-May-16,,,https://ClinicalTrials.gov/show/NCT00362024
NCT00362284,Comprehensive Support for Alzheimer's Disease Caregivers,,Completed,No Results Available,Caregivers|Stress|Depression,Behavioral: NYUCI-AC,Care recipient nursing home/institutional placement|Caregiver emotional stress|caregiver depression|caregiver social support|Caregiver subjective health|secondary stressors,University of Minnesota - Clinical and Translational Science Institute|National Institute on Aging (NIA),All,"18 Years and older   (Adult, Older Adult)",Not Applicable,161,Other|NIH,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Other,IA0095|R01AG022066,Sep-05,Dec-11,Jan-12,9-Aug-06,null,7-May-19,"University of Minnesota, School of Nursing, 6-150 Weaver-Densford Hall, Minneapolis, Minnesota, United States|Silberstein Institute for Aging and Dementia, Department of Psychiatry, NYU School of Medicine, New York, New York, United States",,https://ClinicalTrials.gov/show/NCT00362284
NCT00359944,Safety and Efficacy Study of AC-3933 in Adults With Mild to Moderate Alzheimer's Disease,,Completed,Has Results,Alzheimer's Disease,Drug: AC-3933|Other: Sugar Pill,Total Score of Alzheimer's Disease Assessment Scale - Cognition Subscale (ADAS-COG)From Best Total Score (0) to Worst Total Score (70)|Clinicians Interview Based Impression of Change (CIBIC)-Plus|Disability Assessment for Dementia (DAD),Sunovion,All,"55 Years and older   (Adult, Older Adult)",Phase 2,171,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment",AC-3933-271,Feb-06,Sep-08,Sep-08,3-Aug-06,2-Jul-13,2-Jul-13,"Clinical Trials Inc., LIttle Rock, Alaska, United States|PsyPharma Clinical Research Inc., Phoenix, Arizona, United States|ClinicalStudies Center LLC, Little Rock, Arkansas, United States|Vertex Clinical Research, Bakersfield, California, United States|East Bay Physicians Medical Grou[, Berkeley, California, United States|Margolin Brain Institute, Fresno, California, United States|Clinical Trials Associates, Mission Viejo, California, United States|University of California, Orange, California, United States|Pacific Research Network, San Diego, California, United States|Memory Disorder Clinic, Deerfield Beach, Florida, United States|Berma Research Group, Hialeah, Florida, United States|Advanced Research Institute of Miami, Miami, Florida, United States|Research Institute of Miami, Miami, Florida, United States|Research Center of Florida Inc., Miami, Florida, United States|Medical Research Group of Central Florida, Orange City, Florida, United States|Compass Research LLC, Orlando, Florida, United States|Department of Psychiatry and Behavioral Medicine, Tampa, Florida, United States|Stedman Clinical Trials LLC, Tampa, Florida, United States|Four Rivers Clinical Research Inc., Paducah, Kentucky, United States|Northern Michigan Neurology, Traverse City, Michigan, United States|Minneapolis, Minnesota, United States|Clinical Psychopharmacology Consultants PA, Saint Louis Park, Minnesota, United States|Precise Research Centers INc., Flowood, Mississippi, United States|Psych Care Consultants Research, Saint Louis, Missouri, United States|Odyssey Researcfh, Fargo, North Dakota, United States|Paradigm Research Professionals LLP, Oklahoma City, Oklahoma, United States|Cutting Edge Research Group, Oklahoma City, Oklahoma, United States|Tulsa Clinical Research LLC, Tulsa, Oklahoma, United States|The Clinical Trial Center, Jenkintown, Pennsylvania, United States|UT Medical Group Inc., Memphis, Tennessee, United States|Neurological Research Center, Inc., Bennington, Vermont, United States|International Clinical Research Associates LLC, Richmond, Virginia, United States|The Center for Excellence in Aging and Geriatric Health, Williamsburg, Virginia, United States|Internal Medicine Northwest, Tacoma, Washington, United States",,https://ClinicalTrials.gov/show/NCT00359944
