NCT Number,Title,Acronym,Status,Study Results,Conditions,Interventions,Outcome Measures,Sponsor/Collaborators,Gender,Age,Phases,Enrollment,Funded Bys,Study Type,Study Designs,Other IDs,Start Date,Primary Completion Date,Completion Date,First Posted,Results First Posted,Last Update Posted,Locations,Study Documents,URL
NCT00295373,Exercise And Rosuvastatin Treatment: Is There an Anti-Inflammatory Synergy?,,Unknown status,No Results Available,Nonfamilial Hypercholesterolemia|Physical Inactivity,Drug: Rosuvastatin|Behavioral: Exercise Training,"The following measures will be made at 0, 10 and 20 weeks:|Monocyte cell-surface expression of TLR4, CD14, and CD16|LPS-stimulated whole blood production of IL-6 and TNF-α|Serum levels of hsCRP and TNF-α|Serum levels of Endotoxin LDL, OxLDL, HDL, sCD14, and|Lipopolysaccharide Binding Protein.|Creatine kinase & ALT (0, 5, 10 weeks; rosuvastatin group)|Creatine kinase & ALT (48hrs after 1st and 5th exercise|bout; rosuvastatin + exercise group)",Purdue University,All,"40 Years to 65 Years   (Adult, Older Adult)",Phase 4,48,Other,Interventional,Allocation: Randomized|Intervention Model: Factorial Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,0HQ01|IRB Protocol Ref.#: 0504001888,Feb-06,null,Aug-07,23-Feb-06,null,20-Apr-07,"Purdue University, West Lafayette, Indiana, United States",,https://ClinicalTrials.gov/show/NCT00295373
NCT00293878,Study on the Safety and Effects on Lipids of FM-VP4 in Subjects With Primary Hypercholesterolemia,,Completed,No Results Available,Hypercholesterolemia,Drug: Disodium Ascorbyl Phytostanol Phosphate (FM-VP4),"Percent change from baseline in LDL-C at 12 weeks|Percent change from baseline in TC, HDL-C, TG, HDL:LDL ratio and CRP at 12 weeks|Percent change from baseline in serum lipids at 2, 4 and 8 weeks|Safety",Forbes Medi-Tech,All,"18 Years to 75 Years   (Adult, Older Adult)",Phase 2,150,Industry,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double|Primary Purpose: Treatment,CL2005-001,Nov-05,null,null,20-Feb-06,null,26-Feb-07,"Coastal Clinical Research, Mobile, Alabama, United States|Radiant Research, San Diego, California, United States|Radiant Research, Daytona Beach, Florida, United States|Radiant Research, Gainesville, Florida, United States|Radiant Research, Boise, Idaho, United States|Radiant Research, Chicago, Illinois, United States|Midwest Institute for Clinical Research, Indianapolis, Indiana, United States|PRA International Pharmacology Center, Lenexa, Kansas, United States|The Center for Pharmaceutical Research, Kansas City, Missouri, United States|Radiant Research, Portland, Oregon, United States|Coastal Carolina Research Center, Mount Pleasant, South Carolina, United States|Radiant Research, Austin, Texas, United States|Research Across America, Dallas, Texas, United States|Radiant Research, Dallas, Texas, United States",,https://ClinicalTrials.gov/show/NCT00293878
NCT00291824,Cardiovascular Lifestyle Study: Effects and Expense of a Cardiovascular Risk Reduction Clinic in Primary Care,,Unknown status,No Results Available,Hypertension|Hyperlipidemia|Hyperglycemia|Cardiovascular Disease|Smoking,Behavioral: Cardiovascular risk factors and willingness to change,"Current Interview or Chart|International classification of diseases|Characteristics/demographics (dob, gender, marital status, living arrangement, employment, culture, language, spiritual beliefs, concurrent diseases - number/type).|Cognition: 10 item short portable mental status questionnaire (SPMSQ)(Pfeiffer, 1975)|Number of MD visits for cardiovascular risk factor|Percentage change in cardiovascular risk scores over time.|Percentage of targeted weight and exercise goals achieved (blood pressure control, smoking cessation, weight control, cholesterol control, sugar control, exercise levels). (Grundy, et al, 1999)|Self efficacy scale (Lorig et al, 1996)|Social support - personal resource questionnaire 85 (Weinert & Brandt 1987).|Depression (MADRS)(Montgomery & Asberg 1979) (Montgomery et al 1985) (Browne, Steiner Roberts et al 2002).|Coping (Moos and Billings 1984)|Expenditures of health and social services (Browne et al 2001)|Calculate the number of Framingham points for each risk factor|Blood samples|Counselling|Education|Motivational Interviewing|Behavior Change",Caroline Medical Group|Health Canada,All,"Child, Adult, Older Adult",Phase 1,670,Other,Interventional,Allocation: Randomized|Intervention Model: Factorial Assignment|Masking: Double|Primary Purpose: Prevention,PHCTF G03-02656,Aug-04,null,Feb-06,15-Feb-06,null,15-Feb-06,"Caroline Medical Group, Burlington, Ontario, Canada",,https://ClinicalTrials.gov/show/NCT00291824
NCT00289900,Lipid Efficacy and Safety in Participants With Mixed Hyperlipidemia (MK-0524B-024),,Completed,Has Results,Mixed Hyperlipidemia,Drug: MK-0524A|Drug: Atorvastatin|Drug: Simvastatin,Percentage Change From Baseline in the LDL-C/HDL-C Ratio|Percentage Change From Baseline in HDL-C|Percentage Change From Baseline in Triglycerides (TG)|Percentage Change From Baseline in Non-HDL-C|Percentage Change From Baseline in LDL-C|Percentage Change From Baseline in Apolipoprotein (Apo) B|Percentage Change From Baseline in Apo A-I|Percentage Change From Baseline in Total Cholesterol (TC)|Percentage Change From Baseline in Lipoprotein (a) (Lp[a])|Percentage Change From Baseline in C-reactive Protein (CRP)|Percentage Change From Baseline in TC/HDL-C Ratio|Percentage of Participants With Consecutive Elevations in Alanine Aminotransferase (ALT) and/or Aspartate Aminotransferase (AST) of >=3 x Upper Limit of Normal (ULN)|Percentage of Participants With Elevations in ALT and/or AST of >=5 x ULN|Percentage of Participants With Elevations in ALT and/or AST of >=10 x ULN|Percentage of Participants With Creatine Kinase (CK) >=10 x ULN|Percentage of Participants With CK >=10 x ULN With Muscle Symptoms|Percentage of Participants With CK >=10 x ULN With Muscle Symptoms - Drug Related|Percentage of Participants With New Diagnosis of Impaired Fasting Blood Glucose|Percentage of Participants With New Diagnosis of Diabetes|Percentage of Participants With a Confirmed Adjudicated Cardiovascular Event|Percentage of Participants Who Experience at Least 1 Clinical Adverse Event (AE)|Percentage of Participants Who Experience at Least 1 Laboratory Adverse Event (AE)|Percentage of Participants Who Were Discontinued From the Study Due to a Clinical AE|Percentage of Participants Who Were Discontinued From the Study Due to a Laboratory AE|Percentage of Participants Who Experience at Least 1 Hepatitis-related Clinical AE,Merck Sharp & Dohme Corp.,All,"18 Years to 80 Years   (Adult, Older Adult)",Phase 3,2340,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment",0524B-024|MK-0524B-024|2005_103,24-Jan-06,6-Aug-10,6-Aug-10,10-Feb-06,26-Jan-16,31-Aug-18,,,https://ClinicalTrials.gov/show/NCT00289900
NCT00288483,Cholesterol-Lowering Effects of Policosanol,,Terminated,No Results Available,Hypercholesterolemia|Combined Hyperlipidemia,Drug: Policosanol,Decrease in LDL cholesterol|Changes in other lipoproteins,Drug Commission of the German Medical Association|Madaus AG,All,"18 Years to 80 Years   (Adult, Older Adult)",Phase 3,null,Other|Industry,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double|Primary Purpose: Treatment,PC53W0.01,Sep-00,null,Jul-01,8-Feb-06,null,21-Jul-06,,,https://ClinicalTrials.gov/show/NCT00288483
NCT00286234,"Niacin, N-3 Fatty Acids and Insulin Resistance",,Completed,No Results Available,Metabolic Syndrome|Hypertriglyceridemia,Drug: omega-3 acid ethyl esters|Drug: extended release niacin|Drug: placebo|Drug: combined treatment,"Serum TG and HDL-C|Insulin sensitivity, postprandial triglyceridemia, peripheral arterial tonometry",National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),All,"40 Years to 69 Years   (Adult, Older Adult)",Phase 4,10,NIH,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",DK61486 (completed),Oct-07,Aug-08,Dec-08,3-Feb-06,null,1-May-13,"Sanford Clinic Clinical Research Services, Sioux Falls, South Dakota, United States",,https://ClinicalTrials.gov/show/NCT00286234
NCT00286429,Efficacy and Safety Study of Alogliptin and Insulin in the Treatment of Type 2 Diabetes.,,Completed,Has Results,Diabetes Mellitus,Drug: Alogliptin and insulin|Drug: Insulin,Change From Baseline in Glycosylated Hemoglobin (HbA1c) at Week 26.|Change From Baseline in Glycosylated Hemoglobin (Week 4).|Change From Baseline in Glycosylated Hemoglobin (Week 8).|Change From Baseline in Glycosylated Hemoglobin (Week 12).|Change From Baseline in Glycosylated Hemoglobin (Week 16).|Change From Baseline in Glycosylated Hemoglobin (Week 20).|Change From Baseline in Fasting Plasma Glucose (Week 1).|Change From Baseline in Fasting Plasma Glucose (Week 2).|Change From Baseline in Fasting Plasma Glucose (Week 4).|Change From Baseline in Fasting Plasma Glucose (Week 8).|Change From Baseline in Fasting Plasma Glucose (Week 12).|Change From Baseline in Fasting Plasma Glucose (Week 16).|Change From Baseline in Fasting Plasma Glucose (Week 20).|Change From Baseline in Fasting Plasma Glucose (Week 26).|Number of Participants With Marked Hyperglycemia (Fasting Plasma Glucose ≥ 200 mg Per dL).|Number of Participants Requiring Rescue.|Change From Baseline in C-peptide (Week 4).|Change From Baseline in C-peptide (Week 8).|Change From Baseline in C-peptide (Week 12).|Change From Baseline in C-peptide (Week 16).|Change From Baseline in C-peptide (Week 20).|Change From Baseline in C-peptide (Week 26).|Number of Participants With Glycosylated Hemoglobin ≤ 6.5%.|Number of Participants With Glycosylated Hemoglobin ≤ 7.0%.|Number of Participants With Glycosylated Hemoglobin ≤ 7.5%.|Number of Participants With Glycosylated Hemoglobin Decrease From Baseline ≥ 0.5%.|Number of Participants With Glycosylated Hemoglobin Decrease From Baseline ≥ 1.0%.|Number of Participants With Glycosylated Hemoglobin Decrease From Baseline ≥ 1.5%.|Number of Participants With Glycosylated Hemoglobin Decrease From Baseline ≥ 2.0%.|Change From Baseline in Body Weight (Week 8).|Change From Baseline in Body Weight (Week 12).|Change From Baseline in Body Weight (Week 20).|Change From Baseline in Body Weight (Week 26).,Takeda,All,"18 Years to 80 Years   (Adult, Older Adult)",Phase 3,390,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",SYR-322-INS-011|2005-004671-38|U1111-1113-8369,Feb-06,May-07,May-07,3-Feb-06,12-Aug-11,3-Feb-12,"Phoenix, Arizona, United States|Anaheim, California, United States|Artesia, California, United States|Fresno, California, United States|Mission Viejo, California, United States|Northridge, California, United States|Orange, California, United States|San Diego, California, United States|Tustin, California, United States|Walnut Creek, California, United States|Denver, Colorado, United States|Cocoa Beach, Florida, United States|Longwood, Florida, United States|New Port Richey, Florida, United States|Ocala, Florida, United States|St. Cloud, Florida, United States|Tampa, Florida, United States|Lawrenceville, Georgia, United States|Honolulu, Hawaii, United States|Avon, Indiana, United States|Evansville, Indiana, United States|Lafayette, Indiana, United States|St. Louis, Missouri, United States|Omaha, Nebraska, United States|Berlin, New Jersey, United States|Burlington, North Carolina, United States|Charlotte, North Carolina, United States|Hickory, North Carolina, United States|Morehead City, North Carolina, United States|Pinehurst, North Carolina, United States|Winston Salem, North Carolina, United States|Cincinnati, Ohio, United States|Tulsa, Oklahoma, United States|Medford, Oregon, United States|Lansdale, Pennsylvania, United States|Charleston, South Carolina, United States|Columbia, South Carolina, United States|Simpsonville, South Carolina, United States|Cookeville, Tennessee, United States|Corpus Christi, Texas, United States|Dallas, Texas, United States|San Antonio, Texas, United States|Temple, Texas, United States|Texarkana, Texas, United States|Burlington, Vermont, United States|Multiple Cities, Argentina|Multiple Cities, Australia|Multiple Cities, Brazil|Multiple Cities, Chile|Multiple Cities, Czech Republic|Multiple Cities, Germany|Multiple Cities, Guatemala|Multiple Cities, Hungary|Multiple Cities, India|Multiple Cities, Mexico|Multiple Cities, Netherlands|Multiple Cities, New Zealand|Multiple Cities, Peru|Multiple Cities, Poland|Multiple Cities, South Africa",,https://ClinicalTrials.gov/show/NCT00286429
NCT00286442,Efficacy and Safety of Alogliptin Combined With Metformin in Participants With Type 2 Diabetes Mellitus,,Completed,Has Results,Diabetes Mellitus,Drug: Alogliptin and metformin|Drug: Metformin,Change From Baseline in Glycosylated Hemoglobin (HbA1c) at Week 26.|Change From Baseline in Glycosylated Hemoglobin (Week 4).|Change From Baseline in Glycosylated Hemoglobin (Week 8).|Change From Baseline in Glycosylated Hemoglobin (Week 12).|Change From Baseline in Glycosylated Hemoglobin (Week 16).|Change From Baseline in Glycosylated Hemoglobin (Week 20).|Change From Baseline in Fasting Plasma Glucose (Week 1).|Change From Baseline in Fasting Plasma Glucose (Week 2).|Change From Baseline in Fasting Plasma Glucose (Week 4).|Change From Baseline in Fasting Plasma Glucose (Week 8).|Change From Baseline in Fasting Plasma Glucose (Week 12).|Change From Baseline in Fasting Plasma Glucose (Week 16).|Change From Baseline in Fasting Plasma Glucose (Week 20).|Change From Baseline in Fasting Plasma Glucose (Week 26).|Number of Participants With Marked Hyperglycemia (Fasting Plasma Glucose ≥ 200 mg Per dL).|Number of Participants Requiring Rescue.|Change From Baseline in Fasting Proinsulin (Week 4).|Change From Baseline in Fasting Proinsulin (Week 8).|Change From Baseline in Fasting Proinsulin (Week 12).|Change From Baseline in Fasting Proinsulin (Week 16).|Change From Baseline in Fasting Proinsulin (Week 20).|Change From Baseline in Fasting Proinsulin (Week 26).|Change From Baseline in Insulin (Week 4).|Change From Baseline in Insulin (Week 8).|Change From Baseline in Insulin (Week 12).|Change From Baseline in Insulin (Week 16).|Change From Baseline in Insulin (Week 20).|Change From Baseline in Insulin (Week 26).|Change From Baseline in Proinsulin/Insulin Ratio (Week 4).|Change From Baseline in Proinsulin/Insulin Ratio (Week 8).|Change From Baseline in Proinsulin/Insulin Ratio (Week 12).|Change From Baseline in Proinsulin/Insulin Ratio (Week 16).|Change From Baseline in Proinsulin/Insulin Ratio (Week 20).|Change From Baseline in Proinsulin/Insulin Ratio (Week 26).|Change From Baseline in C-peptide (Week 4).|Change From Baseline in C-peptide (Week 8).|Change From Baseline in C-peptide (Week 12).|Change From Baseline in C-peptide (Week 16).|Change From Baseline in C-peptide (Week 20).|Change From Baseline in C-peptide (Week 26).|Number of Participants With Glycosylated Hemoglobin ≤ 6.5%.|Number of Participants With Glycosylated Hemoglobin ≤ 7.0%.|Number of Participants With Glycosylated Hemoglobin ≤ 7.5%.|Number of Participants With Glycosylated Hemoglobin Decrease From Baseline ≥ 0.5%.|Number of Participants With Glycosylated Hemoglobin Decrease From Baseline ≥ 1.0%.|Number of Participants With Glycosylated Hemoglobin Decrease From Baseline ≥ 1.5%.|Number of Participants With Glycosylated Hemoglobin Decrease From Baseline ≥ 2.0%.|Change From Baseline in Body Weight (Week 8).|Change From Baseline in Body Weight (Week 12).|Change From Baseline in Body Weight (Week 20).|Change From Baseline in Body Weight (Week 26).,Takeda,All,"18 Years to 80 Years   (Adult, Older Adult)",Phase 3,527,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",SYR-322-MET-008|2005-004668-22|U1111-1113-8393,Mar-06,Jun-07,Jun-07,3-Feb-06,25-Aug-11,3-Feb-12,"Phoenix, Arizona, United States|Anaheim, California, United States|Artesia, California, United States|Fresno, California, United States|Los Angeles, California, United States|Mission Viejo, California, United States|Northridge, California, United States|Orange, California, United States|San Diego, California, United States|Walnut Creek, California, United States|Denver, Colorado, United States|Washington, District of Columbia, United States|Cocoa Beach, Florida, United States|Longwood, Florida, United States|Ocala, Florida, United States|Ocoee, Florida, United States|St. Cloud, Florida, United States|Honolulu, Hawaii, United States|Avon, Indiana, United States|Elkhart, Indiana, United States|Evansville, Indiana, United States|St. Louis, Missouri, United States|Omaha, Nebraska, United States|Berlin, New Jersey, United States|Burlington, North Carolina, United States|Hickory, North Carolina, United States|Morehead City, North Carolina, United States|Pinehurst, North Carolina, United States|Winston Salem, North Carolina, United States|Cincinnati, Ohio, United States|Medford, Oregon, United States|Lansdale, Pennsylvania, United States|Charleston, South Carolina, United States|Columbia, South Carolina, United States|Simpsonville, South Carolina, United States|Corpus Christi, Texas, United States|Dallas, Texas, United States|San Antonio, Texas, United States|Texarkana, Texas, United States|Burlington, Vermont, United States|Multiple Cities, Argentina|Multiple Cities, Australia|Multiple Cities, Brazil|Multiple Cities, Chile|Multiple Cities, Czech Republic|Multiple Cities, Germany|Multiple Cities, Guatemala|Multiple Cities, Hungary|Multiple Cities, India|Multiple Cities, Mexico|Multiple Cities, Netherlands|Multiple Cities, New Zealand|Multiple Cities, Peru|Multiple Cities, Poland|Multiple Cities, South Africa|Multiple Cities, United Kingdom",,https://ClinicalTrials.gov/show/NCT00286442
NCT00286455,Efficacy and Safety of Alogliptin in Subjects With Type 2 Diabetes,,Completed,Has Results,Diabetes Mellitus,Drug: Alogliptin|Drug: Placebo,Change From Baseline in Glycosylated Hemoglobin (HbA1c) at Week 26.|Change From Baseline in Glycosylated Hemoglobin (Week 4).|Change From Baseline in Glycosylated Hemoglobin (Week 8).|Change From Baseline in Glycosylated Hemoglobin (Week 12).|Change From Baseline in Glycosylated Hemoglobin (Week 16).|Change From Baseline in Glycosylated Hemoglobin (Week 20).|Change From Baseline in Fasting Plasma Glucose (Week 1).|Change From Baseline in Fasting Plasma Glucose (Week 2).|Change From Baseline in Fasting Plasma Glucose (Week 4).|Change From Baseline in Fasting Plasma Glucose (Week 8).|Change From Baseline in Fasting Plasma Glucose (Week 12).|Change From Baseline in Fasting Plasma Glucose (Week 16).|Change From Baseline in Fasting Plasma Glucose (Week 20).|Change From Baseline in Fasting Plasma Glucose (Week 26).|Number of Participants With Marked Hyperglycemia (Fasting Plasma Glucose ≥ 200 mg Per dL).|Number of Participants Requiring Rescue.|Change From Baseline in Fasting Proinsulin (Week 4).|Change From Baseline in Fasting Proinsulin (Week 8).|Change From Baseline in Fasting Proinsulin (Week 12).|Change From Baseline in Fasting Proinsulin (Week 16).|Change From Baseline in Fasting Proinsulin (Week 20).|Change From Baseline in Fasting Proinsulin (Week 26).|Change From Baseline in Insulin (Week 4).|Change From Baseline in Insulin (Week 8).|Change From Baseline in Insulin (Week 12).|Change From Baseline in Insulin (Week 16).|Change From Baseline in Insulin (Week 20).|Change From Baseline in Insulin (Week 26).|Change From Baseline in Proinsulin/Insulin Ratio (Week 4).|Change From Baseline in Proinsulin/Insulin Ratio (Week 8).|Change From Baseline in Proinsulin/Insulin Ratio (Week 12).|Change From Baseline in Proinsulin/Insulin Ratio (Week 16).|Change From Baseline in Proinsulin/Insulin Ratio (Week 20).|Change From Baseline in Proinsulin/Insulin Ratio (Week 26).|Change From Baseline in C-peptide (Week 4).|Change From Baseline in C-peptide (Week 8).|Change From Baseline in C-peptide (Week 12).|Change From Baseline in C-peptide (Week 16).|Change From Baseline in C-peptide (Week 20).|Change From Baseline in C-peptide (Week 26).|Number of Participants With Glycosylated Hemoglobin ≤ 6.5%.|Number of Participants With Glycosylated Hemoglobin ≤ 7.0%.|Number of Participants With Glycosylated Hemoglobin ≤ 7.5%.|Number of Participants With Glycosylated Hemoglobin Decrease From Baseline ≥ 0.5%.|Number of Participants With Glycosylated Hemoglobin Decrease From Baseline ≥ 1.0%.|Number of Participants With Glycosylated Hemoglobin Decrease From Baseline ≥ 1.5%.|Number of Participants With Glycosylated Hemoglobin Decrease From Baseline ≥ 2.0%.|Change From Baseline in Body Weight (Week 8).|Change From Baseline in Body Weight (Week 12).|Change From Baseline in Body Weight (Week 20).|Change From Baseline in Body Weight (Week 26).|Change From Baseline in Glucagon (Week 4).|Change From Baseline in Glucagon (Week 8).|Change From Baseline in Glucagon (Week 12).|Change From Baseline in Glucagon (Week 16).|Change From Baseline in Glucagon (Week 20).|Change From Baseline in Glucagon (Week 26).,Takeda,All,"18 Years to 80 Years   (Adult, Older Adult)",Phase 3,329,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",SYR-322-PLC-010|2005-004670-24|U1111-1113-8462,Feb-06,Jul-07,Jul-07,3-Feb-06,29-Aug-11,3-Feb-12,"Birmingham, Alabama, United States|Peoria, Arizona, United States|Phoenix, Arizona, United States|Anaheim, California, United States|Artesia, California, United States|Fresno, California, United States|Lafayette, California, United States|Northridge, California, United States|Orange, California, United States|San Diego, California, United States|Walnut Creek, California, United States|Colorado Springs, Colorado, United States|Denver, Colorado, United States|Washington, District of Columbia, United States|Cocoa Beach, Florida, United States|Kissimmee, Florida, United States|Longwood, Florida, United States|Ocala, Florida, United States|Ocoee, Florida, United States|St. Cloud, Florida, United States|Honolulu, Hawaii, United States|Idaho Falls, Idaho, United States|Avon, Indiana, United States|Elkhart, Indiana, United States|Evansville, Indiana, United States|Baltimore, Maryland, United States|Sudbury, Massachusetts, United States|St. Louis, Missouri, United States|Omaha, Nebraska, United States|Berlin, New Jersey, United States|Burlington, North Carolina, United States|Morehead City, North Carolina, United States|Pinehurst, North Carolina, United States|Winston-Salem, North Carolina, United States|Cincinnati, Ohio, United States|Tulsa, Oklahoma, United States|Lansdale, Pennsylvania, United States|West Grove, Pennsylvania, United States|Charleston, South Carolina, United States|Columbia, South Carolina, United States|Simpsonville, South Carolina, United States|Bristol, Tennessee, United States|Cookeville, Tennessee, United States|Milan, Tennessee, United States|Corpus Christi, Texas, United States|Dallas, Texas, United States|San Antonio, Texas, United States|Temple, Texas, United States|Texarkana, Texas, United States|Burlington, Vermont, United States|Multiple Cities, Argentina|Multiple Cities, Australia|Multiple Cities, Brazil|Multiple Cities, Chile|Multiple Cities, Czech Republic|Multiple Cities, Dominican Republic|Multiple Cities, Germany|Multiple Cities, Guatemala|Multiple Cities, Hungary|Multiple Cities, India|Multiple Cities, Mexico|Multiple Cities, Netherlands|Multiple Cities, New Zealand|Multiple Cities, Peru|Multiple Cities, Poland|Multiple Cities, South Africa|Multiple Cities, United Kingdom",,https://ClinicalTrials.gov/show/NCT00286455
NCT00286468,Study of Alogliptin Combined With Sulfonylurea in Subjects With Type 2 Diabetes Mellitus.,,Completed,Has Results,Diabetes Mellitus,Drug: Alogliptin and glyburide|Drug: Glyburide,Change From Baseline in Glycosylated Hemoglobin (HbA1c) at Week 26.|Change From Baseline in Glycosylated Hemoglobin (Week 4).|Change From Baseline in Glycosylated Hemoglobin (Week 8).|Change From Baseline in Glycosylated Hemoglobin (Week 12).|Change From Baseline in Glycosylated Hemoglobin (Week 16).|Change From Baseline in Glycosylated Hemoglobin (Week 20).|Change From Baseline in Fasting Plasma Glucose (Week 1).|Change From Baseline in Fasting Plasma Glucose (Week 2).|Change From Baseline in Fasting Plasma Glucose (Week 4).|Change From Baseline in Fasting Plasma Glucose (Week 8).|Change From Baseline in Fasting Plasma Glucose (Week 12).|Change From Baseline in Fasting Plasma Glucose (Week 16).|Change From Baseline in Fasting Plasma Glucose (Week 20).|Change From Baseline in Fasting Plasma Glucose (Week 26).|Number of Participants With Marked Hyperglycemia (Fasting Plasma Glucose ≥ 200 mg Per dL).|Number of Participants Requiring Rescue.|Change From Baseline in Fasting Proinsulin (Week 4).|Change From Baseline in Fasting Proinsulin (Week 8).|Change From Baseline in Fasting Proinsulin (Week 12).|Change From Baseline in Fasting Proinsulin (Week 16).|Change From Baseline in Fasting Proinsulin (Week 20).|Change From Baseline in Fasting Proinsulin (Week 26).|Change From Baseline in Insulin (Week 4).|Change From Baseline in Insulin (Week 8).|Change From Baseline in Insulin (Week 12).|Change From Baseline in Insulin (Week 16).|Change From Baseline in Insulin (Week 20).|Change From Baseline in Insulin (Week 26).|Change From Baseline in Proinsulin/Insulin Ratio (Week 4).|Change From Baseline in Proinsulin/Insulin Ratio (Week 8).|Change From Baseline in Proinsulin/Insulin Ratio (Week 12).|Change From Baseline in Proinsulin/Insulin Ratio (Week 16).|Change From Baseline in Proinsulin/Insulin Ratio (Week 20).|Change From Baseline in Proinsulin/Insulin Ratio (Week 26).|Change From Baseline in C-peptide (Week 4).|Change From Baseline in C-peptide (Week 8).|Change From Baseline in C-peptide (Week 12).|Change From Baseline in C-peptide (Week 16).|Change From Baseline in C-peptide (Week 20).|Change From Baseline in C-peptide (Week 26).|Number of Participants With Glycosylated Hemoglobin ≤ 6.5%.|Number of Participants With Glycosylated Hemoglobin ≤ 7.0%.|Number of Participants With Glycosylated Hemoglobin ≤ 7.5%.|Number of Participants With Glycosylated Hemoglobin Decrease From Baseline ≥ 0.5%.|Number of Participants With Glycosylated Hemoglobin Decrease From Baseline ≥ 1.0%.|Number of Participants With Glycosylated Hemoglobin Decrease From Baseline ≥ 1.5%.|Number of Participants With Glycosylated Hemoglobin Decrease From Baseline ≥ 2.0%.|Change From Baseline in Body Weight (Week 8).|Change From Baseline in Body Weight (Week 12).|Change From Baseline in Body Weight (Week 20).|Change From Baseline in Body Weight (Week 26).,Takeda,All,"18 Years to 80 Years   (Adult, Older Adult)",Phase 3,500,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",SYR-322-SULF-007|2005-004667-36|U1111-1113-8506,Apr-06,Jun-07,Jun-07,3-Feb-06,25-Aug-11,3-Feb-12,"Birmingham, Alabama, United States|Peoria, Arizona, United States|Phoenix, Arizona, United States|Anaheim, California, United States|Artesia, California, United States|Fresno, California, United States|Los Angeles, California, United States|Mission Viejo, California, United States|Northridge, California, United States|Orange, California, United States|San Diego, California, United States|Tustin, California, United States|Walnut Creek, California, United States|Denver, Colorado, United States|Washington, District of Columbia, United States|Cocoa Beach, Florida, United States|Kissimmee, Florida, United States|Longwood, Florida, United States|New Port Richey, Florida, United States|Ocala, Florida, United States|Ocoee, Florida, United States|St. Cloud, Florida, United States|Tampa, Florida, United States|Lawrenceville, Georgia, United States|Honolulu, Hawaii, United States|Idaho Falls, Idaho, United States|Avon, Indiana, United States|Evansville, Indiana, United States|Lafayette, Indiana, United States|Erlanger, Kentucky, United States|Baltimore, Maryland, United States|St. Louis, Missouri, United States|Omaha, Nebraska, United States|Berlin, New Jersey, United States|Burlington, North Carolina, United States|Morehead City, North Carolina, United States|Pinehurst, North Carolina, United States|Winston Salem, North Carolina, United States|Cincinnati, Ohio, United States|Dayton, Ohio, United States|Tulsa, Oklahoma, United States|Lansdale, Pennsylvania, United States|West Grove, Pennsylvania, United States|Charleston, South Carolina, United States|Columbia, South Carolina, United States|Simpsonville, South Carolina, United States|Cookville, Tennessee, United States|Milan, Tennessee, United States|Corpus Christi, Texas, United States|Dallas, Texas, United States|San Antonio, Texas, United States|Temple, Texas, United States|Texarkana, Texas, United States|Burlington, Vermont, United States|Multiple Cities, Argentina|Multiple Cities, Australia|Multiple Cities, Brazil|Multiple Cities, Chile|Multiple Cities, Dominican Republic|Multiple Cities, Guatemala|Multiple Cities, India|Multiple Cities, Mexico|Multiple Cities, Netherlands|Multiple Cities, New Zealand|Multiple Cities, Peru|Multiple Cities, Poland|Multiple Cities, South Africa|Multiple Cities, United Kingdom",,https://ClinicalTrials.gov/show/NCT00286468
